0.112,0.211,0.533,0.441,0.362,0.506,0.005,0.857,0.837,0.430
0.204,0.871,0.488,0.206,0.687,0.844,0.370,0.723,0.288,0.160
0.488,0.163,0.256,0.086,0.149,0.823,0.752,0.803,0.437,0.451
0.059,0.359,0.596,0.263,0.676,0.899,0.878,0.231,0.366,0.081
0.248,0.322,0.441,0.581,0.080,0.832,0.748,0.487,0.919,0.049
0.848,0.937,0.858,0.515,0.591,0.122,0.676,0.946,0.922,0.157
0.190,0.996,0.786,0.579,0.580,0.860,0.551,0.491,0.118,0.088
0.729,0.803,0.812,0.196,0.717,0.347,0.497,0.041,0.539,0.880
0.396,0.604,0.433,0.994,0.121,0.363,0.124,0.513,0.400,0.233
0.344,0.564,0.165,0.928,0.128,0.873,0.850,0.188,0.071,0.585
0.107,0.194,0.229,0.826,0.421,0.819,0.390,0.855,0.415,0.008
0.386,0.942,0.875,0.770,0.680,0.896,0.003,0.099,0.678,0.945
0.138,0.105,0.687,0.859,0.992,0.829,0.886,0.955,0.828,0.989
0.248,0.222,0.276,0.256,0.958,0.413,0.289,0.069,0.637,0.283
0.761,0.331,0.156,0.356,0.520,0.224,0.986,0.341,0.088,0.155
0.926,0.039,0.912,0.912,0.705,0.487,0.806,0.363,0.646,0.302
0.937,0.848,0.817,0.910,0.059,0.510,0.408,0.195,0.147,0.217
0.247,0.770,0.712,0.800,0.807,0.459,0.038,0.158,0.392,0.282
0.769,0.433,0.382,0.112,0.425,0.026,0.793,0.008,0.408,0.326
0.458,0.165,0.496,0.377,0.817,0.705,0.999,0.351,0.666,0.399
0.275,0.242,0.707,0.130,0.860,0.485,0.611,0.801,0.576,0.194
0.685,0.362,0.154,0.832,0.822,0.568,0.555,0.382,0.587,0.732
0.888,0.996,0.789,0.503,0.659,0.046,0.740,0.179,0.198,0.429
0.459,0.182,0.249,0.912,0.791,0.446,0.068,0.361,0.760,0.742
0.897,0.600,0.040,0.856,0.411,0.855,0.281,0.385,0.192,0.184
0.284,0.729,0.421,0.264,0.552,0.472,0.150,0.077,0.213,0.551
0.720,0.439,0.822,0.609,0.486,0.093,0.749,0.332,0.830,0.690
0.543,0.739,0.376,0.703,0.783,0.378,0.282,0.017,0.320,0.970
0.580,0.656,0.673,0.228,0.278,0.525,0.696,0.670,0.354,0.471
0.171,0.380,0.357,0.425,0.288,0.960,0.503,0.938,0.926,0.552
0.874,0.396,0.782,0.836,0.713,0.879,0.879,0.961,0.438,0.769
0.564,0.852,0.677,0.929,0.343,0.383,0.352,0.308,0.219,0.685
0.602,0.368,0.860,0.133,0.513,0.507,0.434,0.625,0.199,0.852
0.109,0.596,0.322,0.715,0.120,0.622,0.757,0.870,0.172,0.377
0.365,0.898,0.885,0.624,0.947,0.602,0.623,0.941,0.863,0.236
0.465,0.225,0.164,0.736,0.928,0.904,0.174,0.965,0.661,0.941
0.439,0.399,0.448,0.671,0.505,0.645,0.435,0.988,0.909,0.635
0.610,0.007,0.941,0.227,0.417,0.156,0.552,0.818,0.226,0.646
0.401,0.384,0.857,0.042,0.629,0.137,0.011,0.062,0.725,0.267
0.482,0.657,0.336,0.676,0.378,0.925,0.078,0.391,0.983,0.003
0.397,0.023,0.260,0.336,0.346,0.249,0.305,0.355,0.463,0.794
0.637,0.484,0.481,0.066,0.170,0.463,0.010,0.597,0.786,0.747
0.384,0.977,0.107,0.050,0.515,0.246,0.105,0.137,0.798,0.016
0.468,0.206,0.434,0.307,0.416,0.416,0.356,0.029,0.614,0.300
0.477,0.272,0.108,0.441,0.570,0.581,0.429,0.053,0.603,0.419
0.852,0.166,0.347,0.164,0.323,0.622,0.695,0.763,0.383,0.979
0.919,0.347,0.856,0.084,0.932,0.628,0.187,0.563,0.644,0.946
0.907,0.236,0.231,0.411,0.639,0.773,0.514,0.437,0.920,0.203
0.248,0.306,0.316,0.796,0.402,0.255,0.522,0.497,0.791,0.917
0.530,0.242,0.505,0.537,0.842,0.107,0.610,0.091,0.219,0.662
0.517,0.115,0.826,0.689,0.132,0.985,0.827,0.543,0.085,0.999
0.488,0.833,0.912,0.805,0.589,0.299,0.336,0.800,0.131,0.100
0.841,0.109,0.483,0.406,0.552,0.326,0.756,0.830,0.813,0.740
0.124,0.065,0.595,0.066,0.266,0.519,0.618,0.116,0.722,0.785
0.859,0.976,0.623,0.808,0.934,0.237,0.625,0.622,0.164,0.586
0.594,0.818,0.421,0.222,0.235,0.757,0.919,0.845,0.512,0.005
0.334,0.564,0.534,0.638,0.891,0.146,0.838,0.749,0.869,0.196
0.081,0.497,0.376,0.356,0.088,0.175,0.631,0.393,0.133,0.498
0.505,0.938,0.127,0.971,0.999,0.628,0.781,0.727,0.171,0.792
0.153,0.420,0.669,0.625,0.676,0.804,0.147,0.844,0.914,0.505
0.434,0.042,0.236,0.063,0.419,0.991,0.777,0.047,0.450,0.573
0.739,0.104,0.043,0.892,0.212,0.850,0.667,0.022,0.046,0.684
0.934,0.555,0.189,0.098,0.093,0.567,0.388,0.911,0.069,0.209
0.599,0.668,1.000,0.094,0.792,0.820,0.043,0.503,0.546,0.688
0.949,0.022,0.888,0.420,0.811,0.567,0.667,0.742,0.728,0.731
0.138,0.111,0.222,0.877,0.898,0.954,0.385,0.793,0.137,0.717
0.782,0.796,0.724,0.070,0.693,0.444,0.828,0.221,0.006,0.111
0.866,0.437,0.793,0.825,0.539,0.794,0.198,0.839,0.237,0.904
0.219,0.639,0.533,0.478,0.645,0.663,0.580,0.398,0.243,0.656
0.451,0.184,0.994,0.417,0.530,0.762,0.428,0.470,0.973,0.970
0.629,0.833,0.403,0.817,0.102,0.526,0.924,0.546,0.157,0.528
0.125,0.337,0.383,0.206,0.218,0.195,0.357,0.031,0.663,0.121
0.159,0.217,0.544,0.368,0.774,0.650,0.882,0.956,0.473,0.140
0.806,0.684,0.932,0.255,0.036,0.863,0.770,0.707,0.799,0.345
0.027,0.950,0.446,0.945,0.579,0.406,0.149,1.000,0.883,0.507
0.382,0.530,0.926,0.255,0.809,0.547,0.765,0.652,0.277,0.045
0.734,0.888,0.660,0.870,0.254,0.193,0.750,0.133,0.699,0.331
0.288,0.697,0.342,0.023,0.681,0.706,0.326,0.496,0.537,0.446
0.769,0.845,0.671,0.702,0.057,0.069,0.077,0.372,0.396,0.532
0.549,0.726,0.847,0.877,0.504,0.569,0.061,0.163,0.310,0.663
0.060,0.135,0.137,0.278,0.876,0.121,0.185,0.519,0.057,0.328
0.889,0.634,0.361,0.780,0.624,0.702,0.990,0.579,0.492,0.361
0.433,0.123,0.454,0.015,0.711,0.858,0.071,0.559,0.547,0.733
0.256,0.543,0.150,0.582,0.294,0.973,0.741,0.533,0.278,0.313
0.225,0.482,0.553,0.774,0.001,0.086,0.908,0.112,0.298,0.159
0.912,0.971,0.308,0.631,0.592,0.156,0.704,0.145,0.539,0.628
0.272,0.575,0.201,0.941,0.860,0.866,0.852,0.461,0.316,0.938
0.833,0.379,0.063,0.065,0.245,0.118,0.621,0.394,0.551,0.906
0.858,0.568,0.990,0.986,0.701,0.812,0.031,0.411,0.510,0.805
0.521,0.754,0.861,0.022,0.661,0.694,0.407,0.694,0.069,0.662
0.732,0.388,0.328,0.841,0.681,0.629,0.055,0.073,0.903,0.298
0.776,0.626,0.888,0.195,0.170,0.505,0.909,0.105,0.480,0.314
0.212,0.135,0.101,0.726,0.485,0.735,0.100,0.841,0.542,0.756
0.816,0.444,0.621,0.002,0.789,0.797,0.452,0.591,0.106,0.950
0.046,0.905,0.818,0.235,0.437,0.649,0.544,0.137,0.635,0.160
0.952,0.565,0.204,0.403,0.559,0.759,0.931,0.032,0.637,0.656
0.051,0.671,0.521,0.270,0.991,0.307,0.082,0.793,0.781,0.740
0.106,0.255,0.714,0.757,0.698,0.850,0.407,0.294,0.247,0.831
0.663,0.686,0.814,0.476,0.407,0.850,0.955,0.088,0.894,0.418
0.707,0.197,0.067,0.686,0.160,0.222,0.273,0.170,0.825,0.185
0.803,0.082,0.181,0.085,0.570,0.177,0.086,0.822,0.456,0.067
0.186,0.261,0.706,0.270,0.108,0.648,0.191,0.859,0.678,0.083
0.117,0.082,0.304,0.766,0.712,0.127,0.254,0.197,0.822,0.620
0.029,0.990,0.985,0.524,0.634,0.975,0.243,0.910,0.976,0.939
0.243,0.317,0.737,0.264,0.886,0.399,0.079,0.280,0.236,0.471
0.594,0.977,0.559,0.271,0.927,0.722,0.318,0.111,0.465,0.537
0.651,0.929,0.047,0.787,0.480,0.559,0.555,0.419,0.373,0.168
0.339,0.873,0.504,0.186,0.796,0.135,0.869,0.181,0.329,0.151
0.405,0.289,0.398,0.900,0.449,0.695,0.203,0.496,0.899,0.751
0.228,0.709,0.951,0.731,0.715,0.099,0.644,0.446,0.346,0.165
0.330,0.757,0.026,0.279,0.687,0.376,0.204,0.201,0.562,0.954
0.280,0.307,0.126,0.953,0.085,0.092,0.674,0.510,0.251,0.439
0.976,0.597,0.196,0.642,0.287,0.596,0.311,0.990,0.913,0.926
0.363,0.126,0.068,0.868,0.784,0.763,0.153,0.720,0.069,0.220
0.885,0.596,0.225,0.271,0.998,0.424,0.790,0.423,0.533,0.524
0.005,0.620,0.467,0.564,0.648,0.841,0.585,0.661,0.628,0.079
0.221,0.787,0.497,0.618,0.232,0.098,0.921,0.631,0.562,0.478
0.556,0.199,0.462,0.617,0.776,0.961,0.382,0.439,0.964,0.880
0.107,0.774,0.510,0.031,0.208,0.117,0.761,0.753,0.809,0.460
0.198,0.328,0.001,0.106,0.488,0.770,0.152,0.966,0.308,0.990
0.648,0.365,0.548,0.840,0.136,0.174,0.031,0.150,0.493,0.930
0.614,0.474,0.756,0.524,0.918,0.951,0.218,0.585,0.345,0.106
0.365,0.691,0.865,0.831,0.285,0.824,0.856,0.340,0.687,0.696
0.621,0.753,0.679,0.269,0.125,0.198,0.834,0.721,0.547,0.606
0.898,0.301,0.750,0.045,0.172,0.413,0.168,0.600,0.481,0.647
0.146,0.153,0.443,0.396,0.344,0.797,0.584,0.233,0.741,0.172
0.263,0.691,0.370,0.174,0.639,0.313,0.202,0.797,0.003,0.570
0.362,0.584,0.157,0.414,0.850,0.254,0.381,0.827,0.942,0.323
0.426,0.645,0.073,0.727,0.215,0.026,0.874,0.508,0.674,0.387
0.078,0.452,0.620,0.341,0.195,0.118,0.704,0.716,0.370,0.785
0.750,0.761,0.433,0.985,0.474,0.046,0.950,0.039,0.371,0.296
0.667,0.554,0.981,0.717,0.606,0.495,0.421,0.405,0.080,0.780
0.311,0.556,0.029,0.778,0.952,0.216,0.548,0.613,0.540,0.282
0.885,0.754,0.748,0.051,0.312,0.106,0.924,0.733,0.372,0.241
0.563,0.485,0.141,0.678,0.572,0.091,0.566,0.829,0.215,0.114
0.325,0.440,0.966,0.215,0.315,0.557,0.589,0.122,0.738,0.383
0.313,0.278,0.066,0.993,0.079,0.900,0.361,0.470,0.373,0.528
0.287,0.529,0.927,0.223,0.324,0.551,0.337,0.202,0.255,0.381
0.844,0.581,0.563,0.933,0.679,0.618,0.571,0.430,0.855,0.009
0.982,0.715,0.505,0.140,0.910,0.522,0.840,0.970,0.862,0.352
0.265,0.891,0.465,0.250,0.199,0.238,0.371,0.354,0.945,0.027
0.473,0.959,0.688,0.517,0.589,0.759,0.907,0.381,0.184,0.287
0.040,0.234,0.790,0.143,0.986,0.377,0.254,0.086,0.089,0.559
0.885,0.182,0.841,0.309,0.681,0.263,0.588,0.774,0.242,0.210
0.839,0.808,0.849,0.588,0.878,0.947,0.961,0.352,0.810,0.130
0.438,0.760,0.999,0.635,0.551,0.064,0.282,0.494,0.492,0.200
0.417,0.247,0.760,0.315,0.496,0.989,0.376,0.448,0.625,0.106
0.514,0.850,0.966,0.419,0.216,0.877,0.600,0.630,0.071,0.398
0.949,0.849,0.824,0.900,0.671,0.094,0.199,0.334,0.140,0.764
0.104,0.055,0.023,0.518,0.962,0.710,0.166,0.055,0.351,0.102
0.210,0.369,0.289,0.847,0.920,0.961,0.137,0.376,0.964,0.393
0.700,0.373,0.460,0.969,0.784,0.633,0.634,0.845,0.996,0.797
0.587,0.966,0.845,0.264,0.917,0.596,0.640,0.593,0.725,0.139
0.588,0.538,0.129,0.920,0.495,0.696,0.175,0.384,0.702,0.807
0.479,0.151,0.448,0.879,0.734,0.706,0.834,0.733,0.905,0.589
0.229,0.202,0.005,0.809,0.119,0.770,0.158,0.164,0.491,0.876
0.060,0.877,0.554,0.818,0.546,0.944,0.408,0.619,0.731,0.563
0.771,0.637,0.018,0.074,0.758,0.961,0.268,0.403,0.687,0.354
0.909,0.293,0.498,0.739,0.700,0.055,0.457,0.982,0.433,0.675
0.486,0.635,0.034,0.433,0.738,0.443,0.132,0.743,0.505,0.363
0.716,0.307,0.464,0.111,0.261,0.405,0.560,0.503,0.634,0.144
0.288,0.142,0.369,0.283,0.353,0.784,0.130,0.416,0.096,0.467
0.011,0.114,0.968,0.307,0.460,0.068,0.598,0.261,0.880,0.543
0.769,0.281,0.230,0.236,0.710,0.347,0.176,0.274,0.253,0.975
0.602,0.046,0.830,0.063,0.338,0.988,0.331,0.595,0.298,0.871
0.320,0.551,0.943,0.798,0.535,0.333,0.225,0.660,0.865,0.781
0.239,0.631,0.934,0.618,0.550,0.417,0.899,0.968,0.100,0.893
0.708,0.646,0.692,0.482,0.377,0.210,0.925,0.539,0.892,0.461
0.288,0.263,0.407,0.772,0.299,0.908,0.037,0.235,0.528,0.767
0.504,0.205,0.256,0.086,0.357,0.654,0.175,0.212,0.886,0.577
0.576,0.093,0.156,0.587,0.002,0.063,0.368,0.384,0.454,0.508
0.654,0.912,0.116,0.895,0.372,0.755,0.036,0.077,0.188,0.819
0.124,0.389,0.267,0.548,0.721,0.969,0.776,0.990,0.856,0.329
0.204,0.630,0.328,0.309,0.682,0.157,0.311,0.519,0.789,0.835
0.990,0.497,0.447,0.714,0.852,0.118,0.880,0.815,0.420,0.540
0.927,0.217,0.329,0.503,0.256,0.937,0.907,0.137,0.493,0.099
0.787,0.222,0.942,0.168,0.834,0.628,0.713,0.034,0.979,0.658
0.382,0.419,0.353,0.253,0.926,0.083,0.240,0.689,0.129,0.932
0.206,0.621,0.280,0.311,0.708,0.402,0.220,0.094,0.232,0.131
0.868,0.329,0.695,0.230,0.579,0.664,0.649,0.200,0.528,0.982
0.591,0.177,0.084,0.903,0.115,0.641,0.488,0.592,0.480,0.154
0.820,0.461,0.442,0.787,0.660,0.863,0.305,0.131,0.264,0.356
0.186,0.067,0.065,0.683,0.080,0.189,0.322,0.112,0.632,0.207
0.239,0.791,0.016,0.594,0.270,0.815,0.785,0.649,0.876,0.424
0.854,0.850,0.005,0.596,0.059,0.788,0.748,0.198,0.349,0.468
0.366,0.201,0.847,0.110,0.434,0.380,0.163,0.278,0.557,0.197
0.036,0.515,0.356,0.487,0.392,0.977,0.894,0.360,0.674,0.450
0.633,0.753,0.535,0.419,0.467,0.142,0.380,0.714,0.730,0.103
0.166,0.533,0.611,0.196,0.274,0.508,0.831,0.555,0.588,0.769
0.726,0.250,0.482,0.290,0.201,0.610,0.149,0.451,0.098,0.167
0.916,0.078,0.858,0.123,0.363,0.747,0.664,0.303,0.593,0.038
0.684,0.006,0.060,0.632,0.563,0.783,0.410,0.736,0.574,0.403
0.907,0.542,0.263,0.722,0.887,0.040,0.269,0.436,0.330,0.571
0.595,0.683,0.152,0.009,0.226,0.129,0.992,0.467,0.516,0.802
0.711,0.645,0.747,0.136,0.345,0.583,0.304,0.215,0.142,0.913
0.897,0.341,0.203,0.821,0.287,0.375,0.959,0.199,0.866,0.798
0.737,0.909,0.325,0.583,0.649,0.978,0.569,0.374,0.504,0.808
0.813,0.131,0.928,0.018,0.702,0.942,0.212,0.539,0.926,0.312
0.836,0.234,0.406,0.896,0.347,0.870,0.035,0.888,0.875,0.502
0.633,0.950,0.291,0.824,0.373,0.500,0.737,0.205,0.053,0.911
0.790,0.575,0.119,0.351,0.582,0.878,0.004,0.580,0.302,0.203
0.080,0.037,0.877,0.652,0.870,0.754,0.181,0.691,0.237,0.804
0.840,0.198,0.964,0.789,0.938,0.670,0.061,0.673,0.489,0.742
0.064,0.950,0.959,0.640,0.367,0.329,0.053,0.374,0.520,0.560
0.215,0.340,0.331,0.766,0.619,0.024,0.718,0.099,0.522,0.482
0.607,0.022,0.555,0.995,0.733,0.626,0.843,0.479,0.358,0.841
0.397,0.192,0.607,0.491,0.076,0.006,0.483,0.665,0.928,0.196
0.876,0.219,0.274,0.215,0.997,0.342,0.573,0.206,0.870,0.771
0.895,0.246,0.727,0.135,0.213,0.199,0.730,0.149,0.178,0.323
0.499,0.435,0.721,0.515,0.590,0.169,0.707,0.029,0.331,0.464
0.442,0.092,0.481,0.007,0.114,0.434,0.083,0.415,0.591,0.588
0.128,0.468,0.600,0.847,0.887,0.631,0.653,0.848,0.394,0.752
0.720,0.584,0.645,0.332,0.349,0.261,0.429,0.610,0.767,0.081
0.606,0.723,0.639,0.053,0.305,0.492,0.262,0.903,0.726,0.930
0.573,0.467,0.326,0.390,0.851,0.147,0.665,0.789,0.872,0.385
0.549,0.479,0.194,0.443,0.475,0.950,0.427,0.826,0.083,0.794
0.924,0.815,0.367,0.326,0.351,0.089,0.777,0.766,0.127,0.386
0.444,0.911,0.836,0.276,0.831,0.492,0.627,0.403,0.942,0.352
0.448,0.979,0.289,0.752,0.569,0.951,0.176,0.282,0.149,0.064
0.095,0.116,0.882,0.090,0.853,0.534,0.875,0.688,0.721,0.590
0.661,0.876,0.168,0.736,0.433,0.269,0.118,0.015,0.692,0.526
0.625,0.320,1.000,0.406,0.818,0.584,0.444,0.428,0.289,0.172
0.547,0.958,0.648,0.763,0.585,0.459,0.121,0.795,0.978,0.324
0.537,0.270,0.712,0.801,0.792,0.718,0.185,0.097,0.914,0.902
0.371,0.661,0.973,0.505,0.645,0.602,0.134,0.591,0.484,0.049
0.238,0.675,0.961,0.197,0.370,0.504,0.664,0.699,0.247,0.374
0.386,0.232,0.950,0.075,0.064,0.449,0.499,0.597,0.339,0.475
0.969,0.456,0.248,0.802,0.540,0.093,0.211,0.560,0.260,0.192
0.099,0.801,0.496,0.613,0.464,0.813,0.687,0.667,0.302,0.845
0.981,0.739,0.228,0.915,0.456,0.494,0.113,0.617,0.274,0.479
0.348,0.156,0.495,0.641,0.649,0.621,0.641,0.676,0.477,0.389
0.335,0.966,0.734,0.320,0.695,0.822,0.590,0.490,0.600,0.898
0.277,0.287,0.965,0.546,0.708,0.366,0.629,0.529,0.588,0.682
0.165,0.900,0.156,0.628,0.972,0.386,0.163,0.900,0.239,0.523
0.611,0.601,0.260,0.404,0.954,0.626,0.658,0.070,0.708,0.890
0.963,0.903,0.198,0.133,0.747,0.581,0.908,0.252,0.165,0.878
0.960,0.521,0.044,0.087,0.997,0.700,0.459,0.460,0.419,0.656
0.522,0.871,0.422,0.147,0.558,0.219,0.430,0.599,0.710,0.375
0.278,0.073,0.955,0.491,0.266,0.941,0.205,0.442,0.610,0.798
0.984,0.346,0.329,0.765,0.463,0.594,0.987,0.975,0.419,0.117
0.061,0.883,0.605,0.420,0.999,0.338,0.789,0.948,0.475,0.166
0.113,0.288,0.071,0.264,0.306,0.843,0.815,0.818,0.799,0.034
0.524,0.370,0.989,0.368,0.331,0.245,0.178,0.783,0.397,0.443
0.293,0.260,0.058,0.387,0.170,0.125,0.472,0.986,0.196,0.632
0.432,0.724,0.301,0.962,0.906,0.164,0.780,0.107,0.238,0.317
0.026,0.476,0.950,0.735,0.172,0.893,0.155,0.311,0.216,0.219
0.535,0.630,0.697,0.276,0.267,0.918,0.467,0.777,0.714,0.174
0.364,0.030,0.583,0.774,0.248,0.674,0.753,0.254,0.743,0.199
0.511,0.959,0.643,0.181,0.669,0.348,0.064,0.269,0.226,0.312
0.971,0.801,0.095,0.514,0.601,0.950,0.124,0.300,0.036,0.247
0.654,0.818,0.919,0.458,0.571,0.750,0.183,0.731,0.548,0.975
0.914,0.092,0.688,0.653,0.581,0.970,0.260,0.986,0.318,0.250
0.346,0.476,0.356,0.355,0.469,0.844,0.765,0.448,0.683,0.024
0.594,0.463,0.143,0.959,0.410,0.195,0.992,0.723,0.356,0.933
0.630,0.292,0.796,0.158,0.552,0.963,0.700,0.568,0.518,0.655
0.557,0.851,0.152,0.067,0.938,0.031,0.654,0.848,0.315,0.580
0.151,0.842,0.362,0.325,0.201,0.009,0.515,0.527,0.613,0.360
0.894,0.529,0.838,0.581,0.721,0.058,0.314,0.430,0.151,0.114
0.624,0.585,0.260,0.830,0.372,0.833,0.233,0.710,0.824,0.454
0.744,0.228,0.470,0.357,0.182,0.218,0.133,0.250,0.264,0.127
0.725,0.483,0.153,0.771,0.231,0.033,0.175,0.480,0.633,0.544
0.231,0.152,0.502,0.870,0.827,0.792,0.713,0.633,0.222,0.624
0.325,0.146,0.800,0.223,0.837,0.845,0.527,0.578,0.273,0.930
0.194,0.852,0.559,0.722,0.848,0.053,0.013,0.242,0.155,0.123
0.152,0.758,0.048,0.098,0.545,0.080,0.946,0.958,0.329,0.569
0.168,0.496,0.421,0.402,0.250,0.996,0.539,0.646,0.106,0.152
0.444,0.245,0.067,0.149,0.948,0.025,0.394,0.812,0.398,0.945
0.605,0.032,0.140,0.360,0.694,0.848,0.272,0.479,0.608,0.481
0.411,0.547,0.201,0.676,0.121,0.014,0.874,0.435,0.201,0.369
0.561,0.654,0.443,0.358,0.850,0.102,0.026,0.618,0.348,0.966
0.509,0.114,0.826,0.566,0.558,0.237,0.556,0.524,0.753,0.776
0.602,0.748,0.108,0.529,0.734,0.335,0.371,0.931,0.688,0.893
0.090,0.117,0.839,0.805,0.429,0.551,0.681,0.868,0.402,0.440
0.456,0.408,0.517,0.000,0.609,0.205,0.220,0.333,0.748,0.557
0.059,0.746,0.911,0.231,0.468,0.730,0.127,0.554,0.280,0.611
0.516,0.669,0.258,0.853,0.794,0.753,0.767,0.649,0.829,0.650
0.893,0.543,0.155,0.112,0.061,0.438,0.923,0.564,0.475,0.517
0.365,0.017,0.399,0.166,0.275,0.385,0.527,0.063,0.142,0.131
0.288,0.032,0.624,0.154,0.653,0.235,0.737,0.502,0.254,0.531
0.381,0.072,0.061,0.097,0.648,0.763,0.519,0.359,0.182,0.441
0.832,0.727,0.710,0.813,0.975,0.726,0.566,0.029,0.119,0.868
0.426,0.306,0.600,0.557,0.257,0.222,0.917,0.542,0.461,0.773
0.091,0.800,0.884,0.896,0.930,0.635,0.698,0.317,0.925,0.017
0.328,0.940,0.053,0.479,0.026,0.294,0.855,0.236,0.394,0.006
0.277,0.140,0.562,0.164,0.989,0.630,0.058,0.278,0.547,0.506
0.134,0.944,0.939,0.714,0.851,0.992,0.040,0.073,0.847,0.544
0.293,0.518,0.861,0.885,0.286,0.779,0.575,0.310,0.521,0.479
0.434,0.892,0.241,0.604,0.335,0.638,0.020,0.275,0.099,0.128
0.497,0.894,0.763,0.439,0.472,0.627,0.815,0.951,0.104,0.786
0.328,0.384,0.588,0.150,0.595,0.186,0.502,0.941,0.385,0.154
0.524,0.870,0.805,0.178,0.044,0.949,0.449,0.639,0.512,0.479
0.298,0.456,0.921,0.272,0.046,0.164,0.911,0.378,0.599,0.708
0.918,0.436,0.219,0.584,0.329,0.790,0.347,0.718,0.594,0.018
0.414,0.140,0.507,0.817,0.531,0.210,0.443,0.231,0.136,0.778
0.578,0.050,0.654,0.842,0.212,0.347,0.245,0.045,0.431,0.005
0.148,0.484,0.744,0.520,0.911,0.394,0.152,0.280,0.861,0.731
0.012,0.663,0.199,0.767,0.418,0.595,0.138,0.921,0.257,0.556
0.625,0.093,0.844,0.858,0.065,0.033,0.093,0.078,0.017,0.012
0.141,0.047,0.394,0.905,0.964,0.058,0.087,0.618,0.708,0.567
0.075,0.740,0.923,0.643,0.890,0.599,0.434,0.651,0.196,0.881
0.216,0.336,0.248,0.234,0.942,0.769,0.978,0.898,0.836,0.137
0.587,0.966,0.082,0.729,0.016,0.477,0.221,0.929,0.558,0.791
0.353,0.368,0.547,0.021,0.197,0.524,0.818,0.458,0.701,0.857
0.290,0.973,0.600,0.397,0.433,0.969,0.597,0.281,0.579,0.926
0.652,0.042,0.159,0.409,0.309,0.805,0.348,0.146,0.283,0.048
0.851,0.316,0.750,0.726,0.230,0.062,0.783,0.761,0.520,0.787
0.071,0.601,0.599,0.463,0.049,0.259,0.934,0.205,0.626,0.597
0.995,0.816,0.866,0.558,0.291,0.902,0.572,0.206,0.089,0.228
0.785,0.385,0.390,0.216,0.051,0.443,0.984,0.096,0.602,0.234
0.508,0.291,0.726,1.000,0.670,0.412,0.906,0.804,0.740,0.758
0.422,0.656,0.174,0.489,0.985,0.783,0.780,0.506,0.433,0.763
0.480,0.925,0.141,0.575,0.648,0.946,0.198,0.837,0.438,0.252
0.285,0.598,0.146,0.113,0.243,0.736,0.988,0.180,0.800,0.987
0.828,0.872,0.813,0.817,0.815,0.161,0.868,0.288,0.986,0.949
0.481,0.117,0.109,0.133,0.566,0.967,0.081,0.625,0.832,0.260
0.586,0.858,0.321,0.274,0.477,0.026,0.104,0.577,0.389,0.184
0.133,0.986,0.526,0.112,0.142,0.116,0.417,0.219,0.083,0.958
0.354,0.847,0.011,0.023,0.231,0.151,0.383,0.907,0.227,0.372
0.736,0.799,0.056,0.963,0.949,0.587,0.865,0.359,0.176,0.873
0.213,0.048,0.982,0.543,0.587,0.337,0.593,0.084,0.430,0.508
0.428,0.451,0.589,0.837,0.749,0.004,0.382,0.544,0.957,0.412
0.376,0.598,0.720,0.534,0.247,0.023,0.063,0.351,0.338,0.741
0.468,0.992,0.670,0.243,0.198,0.427,0.553,0.175,0.064,0.709
0.800,0.627,0.221,0.111,0.077,0.860,0.767,0.537,0.972,0.497
0.658,0.756,0.392,0.513,0.814,0.472,0.736,0.128,0.571,0.282
0.945,0.047,0.862,0.207,0.895,0.298,0.155,0.556,0.859,0.180
0.373,0.877,0.922,0.585,0.961,0.503,0.526,0.103,0.738,0.352
0.890,0.992,0.623,0.610,0.887,0.782,0.488,0.423,0.252,0.768
0.955,0.954,0.357,0.927,0.216,0.261,0.398,0.843,0.338,0.771
0.971,0.115,0.445,0.082,0.985,0.350,0.952,0.844,0.247,0.421
0.439,0.291,0.177,0.162,0.178,0.647,0.699,0.192,0.283,0.707
0.396,0.840,0.693,0.679,0.778,0.265,0.686,0.520,0.033,0.432
0.519,0.613,0.762,0.695,0.335,0.580,0.704,0.325,0.811,0.257
0.384,0.835,0.441,0.976,0.488,0.644,0.433,0.789,0.434,0.602
0.852,0.917,0.387,0.591,0.502,0.341,0.242,0.988,0.020,0.321
0.899,0.458,0.935,0.183,0.574,0.626,0.575,0.881,0.269,0.493
0.218,0.043,0.062,0.406,0.782,0.845,0.851,0.107,0.550,0.277
0.847,0.378,0.821,0.281,0.859,0.638,0.310,0.388,0.409,0.492
0.629,0.906,0.392,0.430,0.380,0.412,0.400,0.429,0.013,0.886
0.476,0.187,0.470,0.352,0.801,0.377,0.253,0.834,0.295,0.309
0.499,0.836,0.623,0.661,0.673,0.194,0.361,0.124,0.941,0.762
0.193,0.520,0.518,0.737,0.284,0.488,0.703,0.534,0.027,0.125
0.402,0.502,0.983,0.538,0.825,0.612,0.985,0.072,0.249,0.939
0.175,0.996,0.529,0.928,0.599,0.769,0.031,0.058,0.770,0.459
0.706,0.001,0.212,0.007,0.994,0.178,0.005,0.811,0.530,0.394
0.151,0.223,0.231,0.331,0.251,0.057,0.596,0.130,0.162,0.136
0.060,0.263,0.311,0.118,0.260,0.277,0.877,0.164,0.146,0.085
0.471,0.103,0.129,0.311,0.581,0.596,0.405,0.463,0.069,0.080
0.217,0.284,0.425,0.808,0.648,0.117,0.685,0.823,0.006,0.525
0.037,0.039,0.919,0.375,0.438,0.122,0.838,0.598,0.197,0.077
